-1.01924 -1.16388 4
-1.00025 -0.937037 4
-0.997006 -1.20423 4
-0.973649 -1.51394 4
-0.858829 -1.85846 4
-0.857346 -1.35769 4
-0.808067 -1.33771 4
-0.756494 -1.50034 4
-0.585349 -2.36639 4
-0.552826 -1.85307 4
-0.53701 -0.826035 4
-0.500803 -0.566196 4
-0.488063 -1.78498 4
-0.407591 -1.86215 4
-0.407298 -0.877361 4
-0.338192 -1.87549 4
-0.311234 -1.06929 4
-0.178118 -0.845736 4
-0.124353 -1.28005 4
-0.0580046 -2.0507 4
-0.0233424 -0.568719 4
0.154213 -1.92628 4
0.211175 -2.37588 4
0.23074 -2.47232 4
0.231427 -2.68993 4
0.251541 -1.48576 4
0.258351 -1.38435 4
0.303187 -2.68878 4
0.353503 -0.868017 4
0.484023 -0.704543 4
0.52931 -2.76268 4
0.546373 -2.826 4
0.574616 -0.854701 4
0.634756 -1.12591 4
0.837881 -2.17056 4
0.853369 -2.73021 4
1.06234 -0.800916 4
1.10699 -1.75635 4
1.14915 -1.69408 4
1.1973 -2.62175 4
1.21702 -0.965001 4
1.31875 -0.876271 4
1.68302 -2.61407 4
1.77447 -1.53476 4
1.81999 -1.21624 4
1.89159 -2.04047 4
1.89221 -2.50551 4
2.02597 -2.61682 4
2.08157 -2.37985 4
2.15676 -0.657458 4
2.23532 -2.09497 4
2.41271 -1.64432 4
2.4496 -2.38604 4
2.47562 -2.38563 4
2.65099 -2.32077 4
2.72168 -1.54903 4
2.74835 -1.93493 4
2.90455 -1.78713 4
2.96911 -2.12423 4
2.9881 -1.494 4
3.00673 -2.43097 4
3.22454 -1.34823 4
3.26769 -2.11301 4
3.51155 -2.41798 4
5.469 -2.71196 4
