-1.24769 2.57201
1.09108 6.05126
1.12385 1.56977
0.10609 4.27075
4.91024 -0.352057
-1.29301 1.64914
-5.76675 5.5482
-1.82937 4.26179
-0.500803 -0.566196
-0.0260751 -4.9458
-0.407298 -0.877361
-2.39195 4.63364
-2.50543 -0.344008
8.60265 3.96528
1.60103 -0.126747
-2.48992 -3.91952
-3.67063 -2.54024
-0.461553 1.29484
-5.27346 5.22281
3.18985 4.8285
6.05499 3.58006
-1.67172 -2.17759
7.74951 0.268399
-1.34972 -2.51888
0.837881 -2.17056
-0.28252 5.39851
-0.988881 -5.25077
1.12275 -7.83001
3.51155 -2.41798
0.0678465 2.119
0.258351 -1.38435
-1.84948 -6.71634
-1.80108 4.98262
1.89159 -2.04047
4.49729 -1.01966
2.21867 0.860823
2.74835 -1.93493
-0.312419 -5.13251
-4.67351 6.80768
-1.53545 3.24062
1.92886 3.46731
-3.45583 -0.329342
0.154213 -1.92628
1.56206 5.34212
0.296631 -3.20124
2.78311 -0.0928581
0.282098 -5.41674
-0.756494 -1.50034
4.32154 -5.20287
1.12044 5.47149
1.74615 -5.77846
-0.842343 -0.355618
5.21318 3.68807
7.83689 0.518454
3.00673 -2.43097
2.52624 3.96077
-0.89604 3.50417
-0.982815 3.35099
-3.99662 0.54995
4.94808 3.7829
8.40527 2.67737
7.30857 -0.858346
-1.71068 0.654002
4.07403 2.59346
8.11579 5.95759
-0.578836 1.02534
-1.49113 4.13019
-0.68146 5.61684
1.50219 2.59017
-2.69609 4.90453
3.06942 0.0861008
1.89221 -2.50551
-0.751289 -5.82963
2.39723 0.78078
5.8497 5.55076
1.01035 -0.417988
5.85525 0.828827
-1.14264 -3.87742
8.36072 0.330105
-3.70776 -2.06498
-1.40596 -1.51128
3.01961 2.84593
-1.63988 6.23774
-3.05291 -2.14496
4.44727 3.98
-0.0403944 -6.00355
-0.80721 -5.58676
0.0972702 -0.0145473
-1.78986 0.346075
-3.57695 1.27129
4.92127 4.34507
0.172763 -5.35528
1.29734 -6.66815
-3.72547 3.13095
-3.67095 -3.13847
-0.61416 2.35846
-0.257593 2.26431
-0.0580046 -2.0507
-0.85199 -3.71027
6.25959 2.76528
0.113776 5.90235
-0.133394 -3.81263
4.8224 -0.170055
-1.27892 -3.8176
-1.51244 -0.63937
-1.26355 6.09857
7.20405 1.50598
-1.74066 -2.59693
-1.67369 0.597711
-3.82277 4.53184
-1.55533 1.68428
-0.585349 -2.36639
4.73715 2.26589
0.586637 -7.86528
-0.0503081 2.17214
6.21659 3.4962
0.634756 -1.12591
-0.53701 -0.826035
0.395855 -3.09216
-0.384779 0.67853
2.08157 -2.37985
0.0839129 -0.139775
6.11005 2.8732
2.02597 -2.61682
2.18078 1.25364
1.56467 0.552736
-1.03326 1.60437
8.11853 3.59004
4.03699 6.28423
1.46042 2.90173
4.06441 0.203865
0.295823 -3.08523
-1.74703 1.42708
0.144188 -7.50645
-2.21888 -6.42933
-1.36509 -5.5757
-2.05634 -7.14485
-0.0095716 5.1952
1.23891 0.429637
-0.260322 2.53225
10.842 2.13445
-3.97714 0.801446
